MedInc,HouseAge,AveRooms,Population,AveOccup,Latitude,price
2.1766,36.0,2.8355555555555556,1502.0,3.3377777777777777,34.08,2.056
2.8971,27.0,2.922779922779923,1603.0,3.0945945945945947,34.08,2.511
2.7038,26.0,3.237424547283702,1868.0,3.7585513078470827,34.08,2.271
1.525,34.0,2.8176470588235296,557.0,3.276470588235294,34.08,2.1
1.8495,23.0,2.1724941724941726,2795.0,3.257575757575758,34.08,2.125
1.5685,34.0,2.7942754919499104,1774.0,3.1735241502683365,34.08,2.25
2.3846,32.0,2.801556420233463,3646.0,3.546692607003891,34.08,2.583
2.4,25.0,3.2228047182175623,2635.0,3.4534731323722148,34.08,1.739
1.9286,38.0,2.7142857142857144,445.0,3.1785714285714284,34.08,1.375
11.615,34.0,7.2148337595907925,843.0,2.156010230179028,34.12,5.00001
8.5136,26.0,6.174050632911392,1468.0,2.3227848101265822,34.12,5.00001
4.1717,33.0,4.985333333333333,2701.0,1.8006666666666666,34.11,5.00001
6.5195,35.0,6.364516129032258,1361.0,2.195161290322581,34.11,5.00001
7.1134,38.0,5.487341772151899,870.0,1.8354430379746836,34.11,4.167
8.5842,42.0,5.765935214211076,1863.0,1.9467084639498433,34.11,5.00001
2.5588,36.0,3.9771812080536915,1129.0,1.5154362416107383,34.1,5.00001
15.0001,37.0,8.659574468085106,100.0,2.127659574468085,34.1,5.00001
9.3092,39.0,7.234285714285714,975.0,1.8571428571428572,34.1,5.00001
8.944,30.0,7.170454545454546,1776.0,2.018181818181818,34.1,5.00001
4.3214,41.0,5.84,230.0,1.84,34.09,5.00001
2.9643,38.0,3.7400346620450606,1061.0,1.8388214904679376,34.09,3.553
1.9937,40.0,4.076015727391874,1557.0,2.040629095674967,34.08,3.671
3.9783,52.0,4.532307692307692,1258.0,1.9353846153846155,34.08,3.741
3.2149,22.0,3.6862745098039214,1224.0,1.5,34.08,3.0
2.8942,31.0,3.914368650217707,1059.0,1.537010159651669,34.09,5.00001
3.3864,45.0,4.824175824175824,1265.0,2.78021978021978,34.08,3.979
5.7524,52.0,5.794466403162056,600.0,2.3715415019762847,34.08,3.936
6.0338,52.0,5.793427230046948,543.0,2.5492957746478875,34.08,4.237
3.6579,48.0,4.557726465364121,1421.0,2.523978685612789,34.1,3.186
4.0721,52.0,6.298076923076923,689.0,3.3125,34.1,3.5
6.4459,51.0,6.174509803921569,1082.0,2.1215686274509804,34.1,4.216
5.7778,41.0,5.274398868458275,1364.0,1.9292786421499293,34.1,4.127
2.978,41.0,4.01747572815534,1859.0,1.8048543689320389,34.11,3.068
4.2019,46.0,5.427230046948357,514.0,2.4131455399061035,34.11,3.521
5.4122,52.0,6.132530120481928,775.0,2.3343373493975905,34.11,3.975
4.5781,52.0,4.646907216494846,787.0,2.0283505154639174,34.11,3.605
4.0602,44.0,4.811287477954145,1227.0,2.164021164021164,34.1,3.24
4.7132,50.0,5.055023923444976,793.0,1.8971291866028708,34.1,3.046
3.0958,49.0,4.034246575342466,1066.0,2.4337899543378994,34.1,2.109
2.3421,48.0,3.425531914893617,633.0,2.6936170212765957,34.1,2.0
2.7875,49.0,3.571608040201005,2004.0,2.5175879396984926,34.1,2.173
4.1667,48.0,5.339160839160839,589.0,2.0594405594405596,34.09,3.448
3.9674,52.0,4.542253521126761,1559.0,2.195774647887324,34.09,2.688
2.3333,52.0,3.8073701842546064,1480.0,2.4790619765494135,34.09,1.965
3.7847,52.0,4.739307535641548,1048.0,2.134419551934827,34.09,2.523
3.6434,51.0,4.6006006006006,669.0,2.009009009009009,34.09,2.788
3.8448,36.0,4.445431472081219,2652.0,3.3654822335025383,34.09,2.414
4.625,52.0,5.3681592039801,439.0,2.18407960199005,34.09,2.308
2.9709,44.0,4.234610917537747,1783.0,2.0708478513356563,34.09,2.25
2.3816,52.0,3.7846153846153845,994.0,3.8230769230769233,34.08,1.667
2.4375,41.0,3.8457300275482096,1069.0,2.9449035812672175,34.08,2.033
3.5039,46.0,3.75,910.0,3.611111111111111,34.08,1.875
2.3913,35.0,3.875,1016.0,3.4324324324324325,34.08,1.988
2.0214,36.0,3.01437908496732,2823.0,3.6901960784313728,34.07,1.705
2.625,28.0,2.866336633663366,673.0,3.3316831683168315,34.07,1.875
1.7016,27.0,2.8199052132701423,1795.0,4.253554502369668,34.07,1.6
2.5521,38.0,2.859848484848485,2899.0,3.6603535353535355,34.08,1.575
2.7179,46.0,3.694103194103194,2587.0,3.178132678132678,34.08,1.843
2.9423,42.0,2.6801075268817205,982.0,2.639784946236559,34.08,2.0
2.6178,52.0,3.304289544235925,2328.0,3.1206434316353886,34.08,2.031
3.2386,43.0,3.942622950819672,658.0,2.69672131147541,34.08,1.85
1.87,38.0,2.8222222222222224,1692.0,3.76,34.07,1.708
3.1607,42.0,3.6772727272727272,1454.0,3.3045454545454547,34.08,1.82
2.4429,52.0,3.607883817427386,938.0,1.946058091286307,34.09,2.288
2.875,39.0,3.8655256723716382,1934.0,2.3643031784841075,34.08,2.135
2.7366,40.0,3.196078431372549,1568.0,3.074509803921569,34.08,1.691
2.4677,49.0,3.7938553022794848,2862.0,2.836471754212091,34.09,2.192
1.9722,35.0,3.0,1586.0,3.5640449438202246,34.07,1.563
3.1944,40.0,4.43859649122807,397.0,3.482456140350877,34.07,1.438
4.9844,52.0,4.541666666666667,86.0,3.5833333333333335,34.08,1.875
4.025,52.0,5.708333333333333,65.0,2.7083333333333335,34.08,1.375
2.6442,47.0,3.6709401709401708,913.0,3.9017094017094016,34.09,1.361
2.6923,49.0,3.8093023255813954,1500.0,3.488372093023256,34.09,1.5
2.6051,45.0,3.9614512471655328,1680.0,3.8095238095238093,34.09,1.555
3.5603,52.0,4.904306220095694,957.0,2.289473684210526,34.09,2.1
3.75,52.0,6.117647058823529,32.0,1.8823529411764706,34.09,2.417
2.1108,44.0,3.8101604278074865,1121.0,2.9973262032085564,34.08,2.0
2.6136,47.0,3.2220543806646527,2104.0,3.178247734138973,34.08,1.692
2.6336,43.0,3.104404567699837,1919.0,3.130505709624796,34.09,1.743
2.935,52.0,4.474820143884892,1211.0,2.904076738609113,34.09,1.894
1.7945,50.0,2.6533333333333333,2183.0,3.234074074074074,34.08,1.667
2.5428,45.0,3.903052064631957,1992.0,3.576301615798923,34.08,1.678
3.1864,52.0,4.607038123167156,1728.0,2.533724340175953,34.09,1.898
1.9209,45.0,2.8093434343434343,2699.0,3.407828282828283,34.08,1.792
2.4038,46.0,3.6126543209876543,2371.0,3.6589506172839505,34.07,1.817
2.7625,52.0,4.391534391534392,701.0,3.708994708994709,34.07,2.321
1.9028,47.0,3.7849264705882355,2033.0,3.7371323529411766,34.07,2.179
2.0,43.0,2.496732026143791,1275.0,4.166666666666667,34.07,1.75
1.5491,20.0,1.64,87.0,3.48,34.06,2.25
1.6136,27.0,2.7195121951219514,249.0,3.0365853658536586,34.07,1.375
2.2545,18.0,3.3413685847589423,4332.0,3.368584758942457,34.07,1.925
2.3942,16.0,3.2981651376146788,801.0,3.6743119266055047,34.07,1.333
1.875,40.0,4.110266159695818,970.0,3.688212927756654,34.09,1.5
1.8173,31.0,3.0076335877862594,573.0,4.374045801526718,34.08,1.542
1.9704,34.0,3.3976143141153083,2105.0,4.184890656063618,34.08,1.521
2.3409,38.0,4.718631178707224,1055.0,4.011406844106464,34.08,1.155
2.4375,49.0,4.024390243902439,1405.0,4.283536585365853,34.08,1.14
1.9937,21.0,3.6866485013623977,1688.0,4.599455040871935,34.07,1.396
2.2708,34.0,3.53,2203.0,4.406,34.07,1.596
2.2907,39.0,3.297658862876254,1347.0,4.505016722408027,34.08,1.339
1.9495,26.0,3.2094763092269325,3163.0,3.9438902743142146,34.08,1.732
2.5343,39.0,4.216931216931217,1668.0,4.412698412698413,34.09,1.382
2.2222,41.0,4.261792452830188,1699.0,4.007075471698113,34.08,1.26
4.239,39.0,5.096774193548387,1205.0,2.990074441687345,34.1,2.13
2.6806,52.0,4.806282722513089,3062.0,4.007853403141361,34.08,1.53
1.6118,39.0,3.7304347826086954,1171.0,3.3942028985507244,34.09,1.385
2.4632,39.0,3.9923273657289005,1780.0,4.552429667519181,34.09,1.442
1.9881,37.0,3.600790513833992,1961.0,3.875494071146245,34.09,1.592
2.0133,35.0,3.0200803212851404,2059.0,4.134538152610442,34.07,1.458
1.7463,36.0,3.4244897959183676,1079.0,4.404081632653061,34.07,1.583
2.1333,31.0,3.9306569343065694,1198.0,4.372262773722627,34.07,1.602
2.4135,52.0,4.031890660592255,1848.0,4.209567198177677,34.07,1.672
1.7292,47.0,3.628032345013477,1452.0,3.9137466307277626,34.07,1.917
2.3859,31.0,3.7352185089974292,1486.0,3.8200514138817483,34.07,1.531
1.9375,42.0,2.7925696594427243,1312.0,4.061919504643963,34.07,1.688
1.8781,29.0,3.751269035532995,1580.0,4.01015228426396,34.06,1.475
2.1696,36.0,4.1675,2881.0,3.60125,34.09,1.708
3.1146,48.0,4.183028286189684,2484.0,4.1331114808652245,34.1,1.425
1.3125,37.0,3.25,318.0,3.4565217391304346,34.1,1.458
3.3977,45.0,4.672535211267606,1069.0,3.7640845070422535,34.09,1.538
2.6226,40.0,4.071216617210682,2747.0,4.07566765578635,34.09,1.488
3.3785,44.0,4.395833333333333,1605.0,4.1796875,34.09,1.849
1.9706,41.0,3.891992551210428,2043.0,3.804469273743017,34.09,1.442
4.875,10.0,5.168021680216802,921.0,2.4959349593495936,34.1,2.004
4.975,10.0,4.70873786407767,763.0,1.8519417475728155,34.1,1.667
4.7853,7.0,4.383015597920277,1215.0,2.1057192374350087,34.1,1.531
4.9231,8.0,4.748936170212766,435.0,1.851063829787234,34.1,2.309
2.9167,35.0,4.054644808743169,2230.0,4.061930783242259,34.08,1.293
1.9038,35.0,4.1550802139037435,1487.0,3.9759358288770055,34.08,1.395
3.0241,38.0,4.561538461538461,2128.0,3.273846153846154,34.07,1.663
3.375,42.0,4.468390804597701,1152.0,3.310344827586207,34.07,1.696
2.5132,44.0,4.94017094017094,1133.0,3.2279202279202277,34.06,1.631
2.375,33.0,4.378612716763006,1345.0,3.88728323699422,34.09,1.75
3.1442,50.0,4.708708708708708,1093.0,3.2822822822822824,34.09,1.621
2.5523,36.0,3.9307692307692306,3097.0,3.9705128205128206,34.09,1.565
2.2348,33.0,3.6658259773013873,3212.0,4.050441361916771,34.09,1.466
2.9939,31.0,4.560553633217993,1164.0,4.027681660899654,34.08,1.355
2.3281,33.0,3.6312997347480107,1475.0,3.9124668435013263,34.08,1.519
3.2031,43.0,4.326704545454546,1338.0,3.8011363636363638,34.08,1.446
3.2279,39.0,4.396648044692737,731.0,4.083798882681564,34.08,1.585
3.375,33.0,3.732456140350877,936.0,4.105263157894737,34.08,1.475
2.6842,28.0,4.21256038647343,2218.0,3.571658615136876,34.07,1.56
3.4952,19.0,4.6038543897216275,1510.0,3.233404710920771,34.07,1.5
3.5769,41.0,4.94,925.0,18.5,34.07,1.357
3.875,37.0,4.79253112033195,814.0,3.3775933609958506,34.07,1.485
2.6083,27.0,3.5095320623916813,2189.0,3.7937608318890814,34.06,1.486
1.9762,32.0,3.4049079754601226,748.0,4.588957055214724,34.06,1.375
1.1868,47.0,3.9124579124579126,3020.0,5.084175084175084,34.06,0.938
2.2961,46.0,3.4318181818181817,533.0,4.037878787878788,34.06,1.125
2.1136,40.0,3.5044510385756675,1441.0,4.275964391691395,34.06,1.118
2.4886,8.0,4.379310344827586,728.0,4.183908045977011,34.05,1.375
1.6667,46.0,3.445901639344262,1435.0,4.704918032786885,34.05,1.336
2.0885,36.0,3.964391691394659,2883.0,4.277448071216617,34.05,1.428
3.2125,37.0,5.453125,276.0,4.3125,34.05,1.25
2.1029,46.0,3.7325581395348837,401.0,4.662790697674419,34.06,1.094
2.3611,30.0,3.4295302013422817,1152.0,7.731543624161074,34.06,1.568
10.2264,52.0,4.8,41.0,4.1,34.06,1.125
1.0714,36.0,2.7995495495495497,1668.0,3.7567567567567566,34.05,1.375
2.095,52.0,3.821138211382114,434.0,3.5284552845528454,34.06,1.091
2.2344,34.0,3.2041420118343193,1132.0,3.3491124260355027,34.06,1.531
3.1654,34.0,3.8379310344827586,928.0,3.2,34.05,1.55
1.6122,41.0,3.2764976958525347,1640.0,3.7788018433179724,34.05,1.571
1.3846,26.0,3.156779661016949,694.0,2.940677966101695,34.05,1.292
2.52,28.0,3.7859649122807015,1358.0,4.764912280701754,34.05,1.319
1.9271,28.0,2.753623188405797,1485.0,4.304347826086956,34.05,1.364
2.121,45.0,3.4336,2868.0,4.5888,34.05,1.44
1.9615,43.0,3.844884488448845,1279.0,4.221122112211221,34.05,1.417
1.9205,40.0,3.5700934579439254,1354.0,4.218068535825545,34.05,1.219
1.7054,40.0,3.9633699633699635,1085.0,3.9743589743589745,34.05,1.172
2.02,42.0,2.9311531841652325,2490.0,4.285714285714286,34.05,1.472
2.625,41.0,3.1154791154791153,1887.0,4.636363636363637,34.05,1.5
2.7708,43.0,3.772200772200772,1084.0,4.185328185328185,34.05,1.279
2.1058,41.0,4.481632653061224,1178.0,4.808163265306122,34.05,1.243
2.29,50.0,3.6545454545454548,1526.0,3.963636363636364,34.05,1.218
2.1806,45.0,4.02928870292887,1194.0,4.99581589958159,34.04,1.349
1.9688,40.0,3.8967971530249113,1322.0,4.704626334519573,34.04,1.5
2.1071,52.0,4.228915662650603,1036.0,4.160642570281125,34.03,1.367
3.2639,50.0,5.121212121212121,851.0,3.683982683982684,34.03,1.426
2.07,52.0,4.205387205387205,1223.0,4.117845117845118,34.04,1.363
3.7619,47.0,4.997361477572559,1629.0,4.298153034300792,34.04,1.276
2.3716,52.0,3.9415730337078654,1849.0,4.155056179775281,34.03,1.228
1.8224,44.0,3.7506702412868633,1419.0,3.804289544235925,34.04,1.438
2.181,36.0,3.399581589958159,2003.0,4.190376569037657,34.04,1.472
1.6888,44.0,3.071844660194175,1998.0,3.8796116504854368,34.04,1.25
1.0333,18.0,3.6513761467889907,547.0,2.5091743119266057,34.04,1.354
2.1862,36.0,3.8020833333333335,2097.0,4.36875,34.04,1.353
2.2454,37.0,3.3531746031746033,881.0,3.496031746031746,34.04,1.65
2.8,47.0,3.7642045454545454,1557.0,4.423295454545454,34.04,1.484
1.6319,28.0,2.53232462173315,3199.0,4.400275103163686,34.05,1.516
2.1923,52.0,3.0106761565836297,1153.0,4.103202846975089,34.04,1.55
1.9402,43.0,2.8190709046454767,1667.0,4.075794621026895,34.05,1.393
2.5455,47.0,3.1946902654867255,930.0,4.115044247787611,34.05,1.143
1.4189,43.0,2.4553846153846153,1417.0,4.36,34.04,1.417
1.2,44.0,2.9704301075268815,1598.0,4.295698924731183,34.05,1.156
1.5163,43.0,3.314002828854314,2468.0,3.490806223479491,34.04,1.15
1.9405,43.0,3.148846960167715,1844.0,3.8658280922431865,34.04,1.525
2.2788,47.0,3.7745664739884393,1499.0,4.332369942196531,34.04,1.396
1.8125,45.0,2.541284403669725,888.0,4.073394495412844,34.03,1.396
2.6573,45.0,4.078947368421052,1893.0,4.151315789473684,34.03,1.418
2.5268,44.0,3.8461538461538463,1718.0,4.26302729528536,34.03,1.411
2.2083,52.0,4.107438016528926,547.0,4.520661157024794,34.03,1.463
2.2656,47.0,3.792207792207792,872.0,3.774891774891775,34.03,1.45
1.925,41.0,4.012422360248447,1150.0,3.5714285714285716,34.03,1.352
2.75,49.0,3.647840531561462,1411.0,4.687707641196013,34.02,1.46
2.3472,52.0,3.812807881773399,813.0,4.004926108374384,34.03,1.352
2.7266,37.0,4.19893899204244,1776.0,4.710875331564987,34.03,1.408
1.4115,52.0,3.3505747126436782,730.0,4.195402298850575,34.03,1.406
2.6875,45.0,4.212765957446808,872.0,4.638297872340425,34.02,1.297
2.3575,44.0,3.7475728155339807,3260.0,4.521497919556172,34.02,1.448
2.3944,48.0,3.729096989966555,2419.0,4.045150501672241,34.02,1.307
1.625,26.0,4.0,35.0,3.888888888888889,34.02,1.75
3.7543,42.0,4.184873949579832,548.0,4.605042016806722,34.02,1.266
7.5752,52.0,3.142857142857143,55.0,7.857142857142857,34.02,0.675
1.3615,43.0,3.7186858316221767,2123.0,4.359342915811088,34.02,1.333
2.5313,52.0,1.3784860557768925,346.0,1.3784860557768925,34.05,2.25
0.8288,13.0,2.5455904334828103,1823.0,2.724962630792227,34.05,1.813
1.0769,52.0,1.2608695652173914,171.0,1.858695652173913,34.04,1.125
1.1979,33.0,2.0207253886010363,435.0,2.2538860103626943,34.06,3.5
1.0227,8.0,2.3288201160541586,1074.0,2.0773694390715667,34.06,0.875
1.7395,19.0,2.934560327198364,3325.0,3.3997955010224947,34.06,1.625
0.6775,52.0,1.7482866043613707,2232.0,1.3906542056074767,34.05,3.5
0.8131,8.0,3.114343029087262,1086.0,1.0892678034102308,34.05,2.75
5.3081,12.0,3.686580882352941,1673.0,1.5376838235294117,34.06,2.875
4.0972,52.0,2.1481481481481484,41.0,1.5185185185185186,34.05,5.00001
2.462,6.0,3.2325581395348837,1051.0,2.221987315010571,34.04,1.625
1.7763,52.0,3.0526315789473686,249.0,4.368421052631579,34.06,3.125
1.4886,15.0,3.104761904761905,490.0,4.666666666666667,34.06,1.75
1.8625,40.0,2.4220532319391634,1150.0,4.3726235741444865,34.06,1.313
1.8438,52.0,3.06984667802385,2382.0,4.057921635434412,34.07,1.859
2.2607,40.0,2.7309236947791167,995.0,3.995983935742972,34.07,1.656
2.5227,30.0,4.341121495327103,763.0,3.5654205607476634,34.07,1.875
2.345,38.0,2.3833333333333333,1174.0,3.9133333333333336,34.06,2.25
1.5854,42.0,2.137089991589571,3974.0,3.3423044575273337,34.06,0.875
2.3438,42.0,2.886977886977887,1593.0,3.914004914004914,34.07,2.133
1.5885,30.0,2.318062827225131,2188.0,2.863874345549738,34.06,1.542
2.3438,34.0,2.45625,1239.0,3.871875,34.07,1.521
2.1135,32.0,2.770903010033445,2071.0,3.463210702341137,34.07,1.525
1.9818,33.0,2.3061889250814334,2013.0,3.278501628664495,34.06,2.083
2.3981,33.0,2.7372093023255815,1533.0,3.5651162790697675,34.07,1.833
1.9233,41.0,3.4140127388535033,1111.0,3.538216560509554,34.07,2.071
2.4632,24.0,2.7470389170896783,2642.0,2.2351945854483923,34.07,2.167
2.2552,14.0,2.4292929292929295,2226.0,2.8106060606060606,34.07,2.659
2.3636,32.0,3.633946830265849,1684.0,3.443762781186094,34.07,1.9
2.0173,25.0,2.5920055134390076,7221.0,2.4882839421088905,34.07,1.775
1.1642,14.0,2.342070773263434,2251.0,2.9501965923984272,34.06,4.0
1.7199,17.0,2.518,3051.0,3.051,34.06,1.75
1.1346,17.0,1.8680738786279683,3915.0,3.4432717678100264,34.06,1.375
1.3241,25.0,1.6544401544401544,3723.0,3.5936293436293436,34.06,1.125
1.494,45.0,1.7680250783699059,1172.0,3.6739811912225706,34.06,1.875
1.4904,26.0,1.5981308411214954,1204.0,3.750778816199377,34.06,2.75
1.7238,33.0,1.9268774703557312,3707.0,3.6630434782608696,34.06,1.1
2.7634,37.0,1.4112903225806452,1122.0,4.524193548387097,34.05,1.375
0.9563,52.0,1.7845303867403315,2081.0,2.8743093922651934,34.05,2.75
1.6184,52.0,2.17039586919105,2309.0,3.974182444061962,34.06,2.25
1.1122,52.0,2.6440677966101696,990.0,2.7966101694915255,34.06,1.875
1.2254,42.0,2.0966921119592876,3795.0,3.21882951653944,34.06,1.625
1.7866,25.0,1.6785714285714286,2796.0,3.566326530612245,34.05,3.25
1.5727,26.0,2.1515711645101665,1685.0,3.11460258780037,34.05,2.25
1.4615,28.0,2.1839464882943145,2079.0,3.4765886287625416,34.05,2.75
1.6355,31.0,2.338957055214724,2510.0,3.8496932515337425,34.05,1.625
1.4413,41.0,2.547008547008547,2931.0,4.1752136752136755,34.05,1.589
1.3,41.0,1.750814332247557,2260.0,3.6807817589576546,34.05,1.625
1.4801,44.0,2.5813333333333333,1805.0,4.8133333333333335,34.05,2.125
1.3169,47.0,2.1530944625407167,1406.0,4.579804560260587,34.05,1.125
1.7038,13.0,2.6158357771260996,2158.0,3.164222873900293,34.04,1.181
1.8304,24.0,1.708994708994709,751.0,3.9735449735449735,34.05,2.25
1.2012,12.0,1.4657534246575343,1194.0,3.271232876712329,34.05,2.75
8.8062,52.0,6.932475884244373,861.0,2.7684887459807075,34.07,5.00001
15.0001,52.0,8.444954128440367,693.0,3.1788990825688073,34.06,5.00001
15.0001,52.0,8.483018867924528,813.0,3.0679245283018868,34.07,5.00001
15.0001,52.0,9.20496894409938,531.0,3.298136645962733,34.07,5.00001
7.4574,52.0,7.434163701067615,883.0,3.1423487544483986,34.06,5.00001
3.4812,52.0,4.520689655172414,707.0,2.4379310344827587,34.06,4.328
1.6806,49.0,1.972644376899696,987.0,3.0,34.08,3.167
2.5386,19.0,2.9890873015873014,2465.0,2.445436507936508,34.07,2.906
2.0185,9.0,2.0420499342969776,1704.0,2.2391590013140603,34.06,1.417
1.6406,22.0,1.8850574712643677,634.0,2.42911877394636,34.07,3.0
2.3567,26.0,2.2928286852589643,2660.0,2.649402390438247,34.07,2.531
1.925,43.0,2.3435582822085887,3920.0,3.0061349693251533,34.08,3.0
2.4348,31.0,2.6780575539568345,1793.0,3.2248201438848922,34.07,2.306
1.8238,46.0,2.3595178719867,7443.0,3.0935162094763093,34.07,2.375
2.3375,26.0,2.847297297297297,2660.0,3.5945945945945947,34.07,2.823
3.425,36.0,3.6749654218533885,2274.0,3.145228215767635,34.07,2.817
2.2364,28.0,2.6420581655480984,2759.0,3.086129753914989,34.07,3.056
2.6218,49.0,4.2912457912457915,1539.0,2.590909090909091,34.08,3.509
2.2653,40.0,3.54739652870494,2149.0,2.869158878504673,34.07,4.45
11.2185,52.0,8.300835654596101,967.0,2.6935933147632314,34.07,5.00001
0.8804,36.0,2.713235294117647,145.0,1.0661764705882353,34.06,4.5
5.7393,52.0,4.818627450980392,578.0,2.8333333333333335,34.06,5.00001
3.5909,25.0,4.126506024096385,1420.0,2.13855421686747,34.07,4.045
15.0001,52.0,7.958333333333333,457.0,3.808333333333333,34.06,5.00001
2.3105,26.0,2.778265642151482,4533.0,2.4879253567508233,34.07,1.667
1.6987,30.0,2.5533661740558293,2535.0,2.08128078817734,34.06,4.125
2.2708,18.0,2.5711354309165526,3296.0,2.2544459644322847,34.07,1.75
2.3674,20.0,2.7405541561712847,2919.0,2.4508816120906802,34.07,5.00001
2.2094,20.0,2.1652490886998783,1749.0,2.1251518833535843,34.06,0.75
1.9038,34.0,2.3412322274881516,2326.0,2.204739336492891,34.06,3.25
1.7365,24.0,2.6298234139960757,3727.0,2.4375408763897974,34.07,1.125
1.8829,28.0,2.1992417860151643,5840.0,2.459983150800337,34.07,3.0
1.6953,43.0,2.0327380952380953,942.0,1.4017857142857142,34.06,1.5
1.5553,42.0,1.8061224489795917,6846.0,3.175324675324675,34.06,0.7
1.5954,27.0,2.2246376811594204,4137.0,3.7472826086956523,34.06,1.875
2.1637,46.0,2.005701254275941,2716.0,3.096921322690992,34.06,3.5
1.468,47.0,1.6807738814993953,2860.0,3.4582829504232167,34.06,1.375
1.9309,23.0,2.926829268292683,2235.0,3.206599713055954,34.06,2.333
2.0332,33.0,2.2481549815498156,3906.0,3.603321033210332,34.06,2.7
1.8214,21.0,2.966292134831461,3468.0,2.5977528089887643,34.06,4.75
1.7896,23.0,2.2468694096601074,3720.0,3.32737030411449,34.06,3.222
2.8202,24.0,3.136150234741784,1268.0,2.976525821596244,34.06,5.00001
1.6725,47.0,2.063858695652174,4225.0,2.870244565217391,34.06,1.875
2.0547,34.0,3.1375212224108657,1351.0,2.293718166383701,34.06,4.1
2.1435,52.0,2.8095238095238093,1920.0,2.5396825396825395,34.06,3.289
2.0278,31.0,2.8469284994964754,3107.0,3.1289023162134946,34.06,3.6
1.9949,14.0,2.749559082892416,1639.0,2.890652557319224,34.06,3.8
3.5517,42.0,4.884272997032641,2224.0,3.2997032640949553,34.05,2.915
4.125,43.0,4.934973637961336,1654.0,2.906854130052724,34.06,4.368
4.5918,36.0,5.292483660130719,1383.0,2.2598039215686274,34.06,3.37
8.3617,52.0,5.516129032258065,737.0,2.971774193548387,34.06,4.338
3.375,48.0,4.790836653386454,1868.0,3.7211155378486054,34.05,2.578
2.5284,44.0,3.896039603960396,1323.0,3.2747524752475248,34.05,2.263
2.1736,45.0,3.663090128755365,1446.0,3.1030042918454934,34.05,1.713
1.5882,50.0,4.599337748344371,976.0,3.2317880794701987,34.05,3.273
1.9923,42.0,2.9171029668411865,3480.0,3.0366492146596857,34.05,2.5
2.5313,35.0,4.167487684729064,1578.0,3.8866995073891624,34.05,3.058
3.1406,40.0,4.341145833333333,1161.0,3.0234375,34.05,4.176
1.9152,44.0,2.7183811129848228,2028.0,3.4198988195615514,34.05,1.156
1.721,42.0,2.708256880733945,1605.0,2.944954128440367,34.05,2.143
2.2937,42.0,1.9865470852017937,582.0,2.609865470852018,34.05,3.5
2.1414,46.0,2.8577319587628867,1845.0,3.804123711340206,34.05,1.577
2.2684,31.0,2.755134281200632,2034.0,3.213270142180095,34.05,1.938
1.3867,30.0,2.6240740740740742,1615.0,2.990740740740741,34.05,1.938
1.5972,34.0,2.510250569476082,1325.0,3.0182232346241458,34.05,1.688
1.9323,36.0,3.439121756487026,1664.0,3.3213572854291415,34.05,1.611
2.096,34.0,2.466893039049236,1987.0,3.3735144312393888,34.05,1.875
1.847,18.0,2.337027379400261,5229.0,3.408735332464146,34.05,2.5
2.3864,11.0,1.9853372434017595,1143.0,3.3519061583577714,34.05,3.5
2.053,31.0,2.348333333333333,4126.0,3.4383333333333335,34.05,2.292
4.6838,52.0,6.146757679180888,714.0,2.4368600682593855,34.08,4.79
4.89,52.0,6.060679611650485,1030.0,2.5,34.07,5.00001
4.1328,52.0,6.7101449275362315,894.0,2.591304347826087,34.07,5.00001
5.8632,52.0,6.956228956228956,981.0,3.303030303030303,34.07,4.5
10.586,52.0,8.508982035928144,495.0,2.964071856287425,34.08,5.00001
15.0001,52.0,8.78061224489796,688.0,3.510204081632653,34.08,5.00001
6.2223,52.0,5.959558823529412,588.0,2.161764705882353,34.07,5.00001
4.1618,52.0,6.065602836879433,1203.0,2.132978723404255,34.07,5.00001
5.5871,52.0,5.403921568627451,971.0,1.9039215686274509,34.08,5.00001
3.2645,52.0,4.0866477272727275,1186.0,1.6846590909090908,34.08,1.75
3.1765,52.0,4.119791666666667,1135.0,1.9704861111111112,34.08,2.25
2.9621,52.0,3.9790794979079496,848.0,1.7740585774058577,34.08,1.75
3.6111,48.0,3.836206896551724,434.0,1.8706896551724137,34.07,4.5
3.3594,45.0,3.82312591866732,3359.0,1.6457618814306711,34.07,2.875
4.0179,46.0,4.158690176322418,512.0,1.2896725440806045,34.07,3.5
3.5719,45.0,4.093943139678616,1157.0,1.4301606922126082,34.07,5.00001
2.3375,40.0,4.129251700680272,777.0,1.7619047619047619,34.07,3.552
4.7019,48.0,4.873949579831932,748.0,2.0952380952380953,34.07,4.111
4.3667,50.0,4.881782945736434,1117.0,2.1647286821705425,34.07,4.056
3.4265,52.0,4.703448275862069,944.0,2.170114942528736,34.07,4.569
4.25,52.0,5.736979166666667,899.0,2.3411458333333335,34.07,4.869
5.24,52.0,5.081018518518518,884.0,2.0462962962962963,34.07,4.864
3.201,44.0,4.366720516962843,1045.0,1.6882067851373181,34.07,2.875
3.1677,39.0,4.228937728937729,870.0,1.5934065934065933,34.07,4.534
3.4286,52.0,4.250980392156863,468.0,1.8352941176470587,34.07,4.743
3.3989,25.0,3.8832913518052057,1739.0,1.4601175482787574,34.08,4.85
3.3725,16.0,3.9818031430934657,1897.0,1.5690653432588917,34.07,3.75
3.5573,21.0,4.104494382022472,1510.0,1.696629213483146,34.07,5.00001
3.1766,52.0,3.184553660982949,1594.0,1.5987963891675026,34.07,2.25
